transaction_id,account_id,customer_id,loan_id,debit_order_id,installment_number,transaction_date,transaction_time,amount,debit_credit,status,failure_reason,description,immediate_payment,receiving_account,transaction_cost,ewallet_number,channel,loan_type,payment_type,is_recovery_attempt,source_system,has_data_error,data_error_types
TXNL202500008493,ACC0071154,IND23017407,LN2023080001657,LDO20250001230,24,2025-08-19,03:41:17,3250.26,Debit,Completed,,Loan Payment - LN2023080001657,False,,0.67,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008494,ACC0072080,IND23022383,LN2023080001659,LDO20250001231,24,2025-08-06,02:15:05,4959.31,Debit,Failed,bank_timeout,Loan Payment - LN2023080001659,False,,0.95,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008495,ACC0072925,IND23008924,LN2023080001671,LDO20250006307,24,2025-08-20,02:14:33,2687.78,Debit,Completed,,Loan Payment - LN2023080001671,False,,1.04,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008496,ACC0072263,IND23004133,LN2023080001683,LDO20250002750,24,2025-08-26,04:47:56,17796.52,Debit,Completed,,Loan Payment - LN2023080001683,False,,0.64,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008497,ACC0071529,IND23022040,LN2023080001684,LDO20250006308,24,2025-08-14,02:17:29,2885.76,Debit,Completed,,Loan Payment - LN2023080001684,False,,0.94,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008498,ACC0072920,IND23003824,LN2023080001685,LDO20250006309,24,2025-08-26,03:13:34,2195.95,Debit,Completed,,Loan Payment - LN2023080001685,False,,0.56,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008499,ACC0072572,IND23007333,LN2023080001688,LDO20250006310,23,2025-08-09,03:06:42,472.67,Debit,Completed,,Loan Payment - LN2023080001688,False,,0.12,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008500,ACC0072914,IND23019390,LN2023080001717,LDO20250006311,24,2025-08-12,03:48:44,17903.6,Debit,Completed,,Loan Payment - LN2023080001717,False,,1.09,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008501,ACC0072241,IND23017978,LN2023080001718,LDO20250002751,24,2025-08-30,04:12:14,2561.61,Debit,Completed,,Loan Payment - LN2023080001718,False,,1.74,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008502,ACC0072208,IND23004030,LN2023080001739,LDO20250006312,24,2025-08-25,03:01:51,3860.94,Debit,Completed,,Loan Payment - LN2023080001739,False,,1.64,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008503,ACC0072563,IND23011185,LN2023080001747,LDO20250006313,23,2025-08-03,04:39:41,2311.57,Debit,Completed,,Loan Payment - LN2023080001747,False,,1.29,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008504,ACC0071048,IND23002129,LN2023080001750,LDO20250006314,24,2025-08-28,02:23:15,2160.66,Debit,Completed,,Loan Payment - LN2023080001750,False,,1.97,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008505,ACC0072599,IND23007422,LN2023080001755,LDO20250006315,24,2025-08-21,03:12:40,2602.46,Debit,Completed,,Loan Payment - LN2023080001755,False,,0.66,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008506,ACC0072662,IND23014894,LN2023080001771,LDO20250006316,24,2025-08-09,03:59:03,2930.48,Debit,Completed,,Loan Payment - LN2023080001771,False,,0.6,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008507,ACC0071817,IND23021510,LN2023080001776,LDO20250006317,23,2025-08-03,02:22:35,1701.28,Debit,Completed,,Loan Payment - LN2023080001776 - Extra Principal,False,,0.3,,Automated,Vehicle Loan,extra_payment,False,loan_payment_generator,False,
TXNL202500008508,ACC0072363,IND23024210,LN2023080001782,LDO20250006318,24,2025-08-14,04:05:33,361.57,Debit,Completed,,Loan Payment - LN2023080001782,False,,1.13,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008509,ACC0071242,IND23021838,LN2023080001795,LDO20250000551,24,2025-08-28,04:03:22,4603.06,Debit,Completed,,Loan Payment - LN2023080001795,False,,0.62,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008510,ACC0071792,IND23012810,LN2023080001796,LDO20250006319,24,2025-08-25,02:36:20,821.93,Debit,Cancelled,customer_stop_instruction,Loan Payment - LN2023080001796,False,,0.47,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008511,ACC0072059,IND23005800,LN2023080001804,LDO20250006320,24,2025-08-21,02:14:17,3430.53,Debit,Completed,,Loan Payment - LN2023080001804,False,,0.22,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008512,ACC0071578,IND23025322,LN2023080001807,LDO20250006321,24,2025-08-12,04:05:55,744.12,Debit,Failed,account_blocked,Loan Payment - LN2023080001807,False,,1.07,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008513,ACC0072129,IND23002289,LN2023080001815,LDO20250006322,24,2025-08-14,04:39:16,1744.16,Debit,Completed,,Loan Payment - LN2023080001815,False,,0.62,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008514,ACC0072082,IND23017448,LN2023080001828,LDO20250001232,24,2025-08-18,02:23:35,1539.96,Debit,Completed,,Loan Payment - LN2023080001828,False,,1.03,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008515,ACC0072843,IND23008839,LN2023080001838,LDO20250006323,24,2025-08-23,03:18:30,2842.44,Debit,Completed,,Loan Payment - LN2023080001838,False,,1.96,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008516,ACC0072800,IND23011681,LN2023080001839,LDO20250002752,24,2025-08-23,04:33:39,187.17,Debit,Completed,,Loan Payment - LN2023080001839,False,,1.67,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008517,ACC0072172,IND23023852,LN2023080001878,LDO20250002753,24,2025-08-18,02:48:27,3014.76,Debit,Completed,,Loan Payment - LN2023080001878,False,,0.48,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008518,ACC0071464,IND23013617,LN2023080001880,LDO20250006324,24,2025-08-17,04:15:49,14476.72,Debit,Completed,,Loan Payment - LN2023080001880,False,,0.61,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008519,ACC0072727,IND23006624,LN2023080001890,LDO20250006325,23,2025-08-04,02:50:49,1101.5,Debit,Completed,,Loan Payment - LN2023080001890 - Recovery,False,,0.84,,Automated,Personal Loan,recovery_payment,True,loan_payment_generator,False,
TXNL202500008520,ACC0072970,COM23000115,LN2023080001892,LDO20250001233,23,2025-08-02,04:09:54,6236.51,Debit,Completed,,Loan Payment - LN2023080001892,False,,1.04,,Automated,Business Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008521,ACC0072510,IND23020991,LN2023080001904,LDO20250006326,24,2025-08-15,04:34:49,4996.66,Debit,Completed,,Loan Payment - LN2023080001904,False,,1.71,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008522,ACC0072287,IND23025158,LN2023080001907,LDO20250006327,24,2025-08-13,02:36:34,1417.31,Debit,Completed,,Loan Payment - LN2023080001907,False,,0.03,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008523,ACC0071933,IND23005448,LN2023080001909,LDO20250006328,23,2025-08-01,04:26:07,3266.09,Debit,Completed,,Loan Payment - LN2023080001909,False,,1.84,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008524,ACC0072901,IND23025100,LN2023080001916,LDO20250006329,23,2025-08-01,02:18:47,1323.61,Debit,Completed,,Loan Payment - LN2023080001916,False,,1.74,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008525,ACC0071631,IND23006498,LN2023080001931,LDO20250006330,24,2025-08-30,02:52:39,1353.55,Debit,Completed,,Loan Payment - LN2023080001931,False,,0.35,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008526,ACC0072019,IND23018907,LN2023080001932,LDO20250002754,24,2025-08-30,03:00:44,483.71,Debit,Completed,,Loan Payment - LN2023080001932 - Late Fee,False,,1.48,,Automated,Home Loan,late_payment,False,loan_payment_generator,False,
TXNL202500008527,ACC0071871,IND23026471,LN2023080001934,LDO20250006331,24,2025-08-10,03:28:34,3045.87,Debit,Completed,,Loan Payment - LN2023080001934 - Late Fee,False,,1.8,,Automated,Vehicle Loan,late_payment,False,loan_payment_generator,False,
TXNL202500008528,ACC0071614,IND23024557,LN2023080001980,LDO20250002755,24,2025-08-21,03:30:25,1894.24,Debit,Completed,,Loan Payment - LN2023080001980,False,,0.27,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008529,ACC0074279,IND23005830,LN2023090000038,LDO20250001234,23,2025-08-23,03:20:37,2346.65,Debit,Completed,,Loan Payment - LN2023090000038,False,,1.96,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008530,ACC0073785,IND23005790,LN2023090000043,LDO20250006333,23,2025-08-12,02:46:06,675.19,Debit,Completed,,Loan Payment - LN2023090000043,False,,0.82,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008531,ACC0073835,IND23008927,LN2023090000046,LDO20250006334,23,2025-08-11,02:18:41,1838.22,Debit,Completed,,Loan Payment - LN2023090000046,False,,0.44,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008532,ACC0073883,IND23008819,LN2023090000052,LDO20250006335,23,2025-08-21,02:55:18,1417.53,Debit,Completed,,Loan Payment - LN2023090000052,False,,0.07,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008533,ACC0074196,IND23004994,LN2023090000059,LDO20250006336,23,2025-08-21,03:27:26,1333.61,Debit,Completed,,Loan Payment - LN2023090000059,False,,0.52,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008534,ACC0073014,IND23007325,LN2023090000065,LDO20250006337,23,2025-08-29,02:58:13,3428.93,Debit,Completed,,Loan Payment - LN2023090000065,False,,1.75,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008535,ACC0073917,IND23000080,LN2023090000071,LDO20250002756,23,2025-08-24,02:30:03,7722.01,Debit,Completed,,Loan Payment - LN2023090000071,False,,0.42,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008536,ACC0074209,IND23014397,LN2023090000077,LDO20250006338,22,2025-08-02,04:34:21,2389.16,Debit,Completed,,Loan Payment - LN2023090000077,False,,1.53,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008537,ACC0074393,IND23006102,LN2023090000081,LDO20250002757,23,2025-08-27,04:01:16,24800.49,Debit,Completed,,Loan Payment - LN2023090000081,False,,0.76,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008538,ACC0073473,IND23013262,LN2023090000096,LDO20250006339,23,2025-08-21,02:13:52,1476.44,Debit,Completed,,Loan Payment - LN2023090000096,False,,0.43,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008539,ACC0074264,IND23007218,LN2023090000111,LDO20250006340,23,2025-08-21,02:56:10,1718.57,Debit,Completed,,Loan Payment - LN2023090000111,False,,1.17,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008540,ACC0074312,IND23017815,LN2023090000113,LDO20250002758,22,2025-08-12,02:19:59,1315.1,Debit,Completed,,Loan Payment - LN2023090000113,False,,0.81,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008541,ACC0074515,IND23016059,LN2023090000114,LDO20250002759,23,2025-08-16,03:58:54,812.1,Debit,Completed,,Loan Payment - LN2023090000114,False,,0.4,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008542,ACC0073355,IND23019402,LN2023090000120,LDO20250006341,23,2025-08-29,03:15:33,4183.83,Debit,Completed,,Loan Payment - LN20230900...,False,,0.62,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,True,truncated_description
TXNL202500008543,ACC0074607,COM23000144,LN2023090000126,LDO20250006342,23,2025-08-24,04:27:47,7161.94,Debit,Completed,,Loan Payment - LN2023090000126,False,,1.65,,Automated,Business Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008544,ACC0073600,IND23016806,LN2023090000128,LDO20250001235,22,2025-08-04,02:48:56,6024.6,Debit,Completed,,Loan Payment - LN2023090000128 - Extra Principal,False,,1.64,,Automated,Home Loan,extra_payment,False,loan_payment_generator,False,
TXNL202500008545,ACC0074015,IND23011585,LN2023090000129,LDO20250002760,23,2025-08-10,02:49:12,1495.16,Debit,Completed,,Loan Payment - LN2023090000129,False,,1.95,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008546,ACC0074602,COM23000101,LN2023090000130,LDO20250006343,23,2025-08-20,03:19:56,8964.81,Debit,Failed,insufficient_funds,Loan Payment - LN2023090000130,False,,0.93,,Automated,Business Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008547,ACC0074464,IND23008593,LN2023090000132,LDO20250002761,23,2025-08-22,02:08:36,2946.13,Debit,Completed,,Loan Payment - LN2023090000132,False,,1.51,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008548,ACC0073354,IND23005618,LN2023090000165,LDO20250002762,23,2025-08-29,02:41:43,18113.84,Debit,Completed,,Loan Payment - LN2023090000165,False,,0.52,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008549,ACC0074603,COM23000391,LN2023090000198,LDO20250006344,23,2025-08-22,02:20:19,8014.2,Debit,Completed,,Loan Payment - LN2023090000198,False,,1.31,,Automated,Business Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008550,ACC0073007,IND23002114,LN2023090000209,LDO20250002763,23,2025-08-19,02:57:59,3172.35,Debit,Failed,bank_timeout,Loan Payment - LN2023090000209,False,,1.56,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008551,ACC0074156,IND23017914,LN2023090000220,LDO20250006345,22,2025-08-05,02:58:57,1523.06,Debit,Completed,,Loan Payment - LN2023090000220,False,,1.51,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008552,ACC0074385,IND23015923,LN2023090000222,LDO20250001236,23,2025-08-21,04:51:07,573.99,Debit,Completed,,Loan Payment - LN2023090000222,False,,0.81,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008553,ACC0074605,COM23000316,LN2023090000251,LDO20250006347,23,2025-08-15,03:02:54,11698.89,Debit,Completed,,Loan Payment - LN2023090000251,False,,0.46,,Automated,Business Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008554,ACC0073502,IND23000714,LN2023090000254,LDO20250001237,23,2025-08-25,02:51:31,1697.76,Debit,Completed,,Loan Payment - LN2023090000254,False,,0.47,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008555,ACC0073952,IND23010256,LN2023090000256,LDO20250002764,23,2025-08-15,04:41:05,1044.34,Debit,Completed,,Loan Payment - LN2023090000256,False,,0.22,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008556,ACC0073053,IND23011845,LN2023090000264,LDO20250002765,23,2025-08-19,04:18:26,4291.71,Debit,Completed,,Loan Payment - LN2023090000264,False,,1.06,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008557,ACC0073163,IND23000841,LN2023090000267,LDO20250000242,23,2025-08-26,03:01:07,6202.72,Debit,Completed,,Loan Payment - LN2023090000267,False,,0.81,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008558,ACC0073234,IND23013295,LN2023090000273,LDO20250006348,23,2025-08-15,02:05:19,3820.4,Debit,Completed,,Loan Payment - LN2023090000273,False,,1.34,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008559,ACC0074106,IND23003082,LN2023090000276,LDO20250001238,23,2025-08-25,02:46:33,1414.98,Debit,Failed,bank_timeout,Loan Payment - LN2023090000276,False,,1.3,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008560,ACC0073919,IND23000433,LN2023090000283,LDO20250001239,23,2025-08-07,02:09:39,3794.96,Debit,Completed,,Loan Payment - LN2023090000283 - Late Fee,False,,1.63,,Automated,Personal Loan,late_payment,False,loan_payment_generator,False,
TXNL202500008561,ACC0073803,IND23013428,LN2023090000284,LDO20250002766,23,2025-08-14,02:49:47,1103.98,Debit,Completed,,Loan Payment - LN2023090000284,False,,1.08,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008562,ACC0074023,IND23002169,LN2023090000285,LDO20250006349,22,2025-08-11,02:13:24,12583.58,Debit,Completed,,Loan Payment - LN2023090000285,False,,1.34,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008563,ACC0074330,IND23004272,LN2023090000288,LDO20250006350,23,2025-08-16,04:19:37,2236.41,Debit,Completed,,Loan Payment - LN2023090000288,False,,1.34,,Automated,Personal Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008564,ACC0074347,IND23000179,LN2023090000289,LDO20250002767,23,2025-08-23,03:20:22,1168.28,Debit,Completed,,Loan Payment - LN2023090000289,False,,1.44,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008565,ACC0073599,IND23016806,LN2023090000303,LDO20250001240,22,2025-08-03,03:13:37,4014.59,Debit,Completed,,Loan Payment - LN2023090000303,False,,1.22,,Automated,Vehicle Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008566,ACC0074176,IND23010418,LN2023090000305,LDO20250001241,22,2025-08-07,02:46:03,1134.59,Debit,Completed,,Loan Payment - LN2023090000305,False,,0.91,,Automated,Home Loan,standard_payment,False,loan_payment_generator,False,
TXNL202500008567,ACC0073887,IND23003092,LN2023090000310,LDO20250006351,22,2025-08-03,04:12:07,1702.65,Debit,Completed,,Loan Payment - LN2023090000310 - Extra Principal,False,,0.77,,Automated,Home Loan,extra_payment,False,loan_payment_generator,False,
